Vendor ID | Vendor Name | AAD Vendor Lead Time | AAD Vendor Cutoff Time | AAD Vendor Override date | AAD Vendor Outage Start | AAD Vendor Outage End | Address Line 1 | Address Line 2 | City | State | Zip | ISO Code | Vendor Catalog Name | Model Type
UK099993|HS REPAIRS DUMMY VENDOR||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263699|SAMPLE GOLDIAM LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK009954|INTERNATIONAL GOLD CO PVT||||||375 Ghent Rd||Akron|OH|44333|US||
UK010118|A&I INCORPORATED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263702|SAMPLE KING RESOURCE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK011311|KNIGHT POULSON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263704|SAMPLE SEQUEL UK||||||375 Ghent Rd||Akron|OH|44333|US||
UK013356|MGI LUXURY GROUP LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263706|SAMPLE TURQUOISE JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013357|MAINLY SILVER DESIGN CO||||||375 Ghent Rd||Akron|OH|44333|US||
UK016406|PEQUIGNET||||||375 Ghent Rd||Akron|OH|44333|US||
UK019551|SWAROVSKI UK LTD (JEW)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263710|SAMPLE ACME JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263711|SAMPLE ARPAS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263712|SAMPLE CARGO DISPLAYS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263713|SAMPLE H.K. DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263714|SAMPLE KING RESOURCE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091314|SAMPLE MAINLY SILVER DES.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263716|SAMPLE PALMUN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263717|SAMPLE SEQUEL UK||||||375 Ghent Rd||Akron|OH|44333|US||
UK091928|SAMPLE SWAROVSKI UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263719|SAMPLE TURQUOISE JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012328|LEORO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091111|SAMPLE MERT KUYUMCULUK||||||375 Ghent Rd||Akron|OH|44333|US||
UK091112|SAMPLE DORA KUYUMCULUK||||||375 Ghent Rd||Akron|OH|44333|US||
UK091815|SAMPLE RICHLINE INT.||||||375 Ghent Rd||Akron|OH|44333|US||
UK091816|SAMPLE RNP JEWELRY||||||375 Ghent Rd||Akron|OH|44333|US||
UK092001|SAMPLE T.A.DURANT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012329|LEVIAN CORP (CONS. TRUNK)||||||375 Ghent Rd||Akron|OH|44333|US||
UK090118|SAMPLE A & I INCORPORATE||||||375 Ghent Rd||Akron|OH|44333|US||
UK009960|INTERGOLD BUILD A RING||||||375 Ghent Rd||Akron|OH|44333|US||
UK001098|A & I INCORPORATED||||||375 Ghent Rd||Akron|OH|44333|US||
UK019531|SOMETHING CLASSY||||||375 Ghent Rd||Akron|OH|44333|US||
7003040|HAMPDEN CORPORATION 02|10|1:30 PM||||375 Ghent Rd||Akron|OH|44333|US|HAMPDEN CORP 02|2
7003045|SDC CREATED LLC||||||375 Ghent Rd||Akron|OH|44333|US||
7003043|GOLDIAM LCD||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
7003044|ZENSTAR JEWELRY LLC|5|11:59 PM||||375 Ghent Rd||Akron|OH|44333|US|ZENSTAR|2
UK001099|ARORA DESIGN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK001100|JOS VON ARX (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125808|ARORA DESIGN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK001102|ABSOLUTE TIME LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125811|JOS VON ARX (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK001103|A.T.CROSS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125812|JOS VON ARX (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK001104|AFH DISTRIBUTION LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125815|ABSOLUTE TIME LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK001105|ANIA HAIE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125817|AFH DISTRIBUTION LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK001101|ACTIVE BRAND CONCEPTS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125819|AFH DISTRIBUTION LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125820|ANIA HAIE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125821|A.T.CROSS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125822|ANIA HAIE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK001106|ANERI JEWELS LLC||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125824|AFH DISTRIBUTION LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125825|ANIA HAIE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK002150|BELL & ROSS||||||375 Ghent Rd||Akron|OH|44333|US||
UK002154|BALL WATCH UK||||||375 Ghent Rd||Akron|OH|44333|US||
UK002153|MARCO BICEGO||||||375 Ghent Rd||Akron|OH|44333|US||
UK002151|MOLLY BROWN LONDON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125836|BALL WATCH UK||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125837|MARCO BICEGO||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125840|BALL WATCH UK||||||375 Ghent Rd||Akron|OH|44333|US||
UK002155|BB DESIGNS EUROPE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK002161|BAIRD & COMPANY LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
UK003179|CHANEL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003186|CASIO ELECTRONICS (CONS)||||||375 Ghent Rd||Akron|OH|44333|US||
UK003178|CAMAL ENTERPRISES||||||375 Ghent Rd||Akron|OH|44333|US||
UK003183|CAMAL ENTERPRISES USD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003188|CHOPARD LTD MAINCHAIN A/C||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125849|CHANEL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003190|CON.JEWELRY MFG TOLKOWSKY||||||375 Ghent Rd||Akron|OH|44333|US||
UK003185|CHURCHILL CHINA||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125851|CASIO ELECTRONICS (CONS)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125854|CASIO ELECTRONICS (CONS)||||||375 Ghent Rd||Akron|OH|44333|US||
UK003191|CMS DISTRIBUTION LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003192|CJ (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125858|CASIO ELECTRONICS (CONS)||||||375 Ghent Rd||Akron|OH|44333|US||
UK003187|CHOPARD LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125859|CHOPARD LTD MAINCHAIN A/C||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125861|CASIO ELECTRONICS (CONS)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125860|CHOPARD LTD MAINCHAIN A/C||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125862|CHOPARD LTD MAINCHAIN A/C||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125864|CHOPARD LTD MAINCHAIN A/C||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125863|CON.JEWELRY MFG TOLKOWSKY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125865|CJ (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125866|CMS DISTRIBUTION LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK004169|CLYDE DUNEIER INC.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125867|CMS DISTRIBUTION LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003194|CHONG LERDLUM CO.LTD.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125870|CJ (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003193|C W SELLORS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125871|CJ (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK004174|DYRBERG KERN A/S||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125874|CLYDE DUNEIER INC.||||||375 Ghent Rd||Akron|OH|44333|US||
UK004173|DUEPUNTI LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK004176|D I LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125877|CLYDE DUNEIER INC.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125878|CLYDE DUNEIER INC.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125879|CHONG LERDLUM CO.LTD.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125880|DYRBERG KERN A/S||||||375 Ghent Rd||Akron|OH|44333|US||
UK004179|DIAMOUR INC||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125882|DYRBERG KERN A/S||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125883|CLYDE DUNEIER INC.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125885|DYRBERG KERN A/S||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125886|D I LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125884|D I LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
UK004175|SUMIT DIAMOND GROUP LLC||||||375 Ghent Rd||Akron|OH|44333|US||
UK004177|DARTMOUTH BRANDS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125889|D I LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
UK004180|DARLENA||||||375 Ghent Rd||Akron|OH|44333|US||
UK007240|GECKO TRADING (FIORELLI)||||||375 Ghent Rd||Akron|OH|44333|US||
UK007244|GARMIN EUROPE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK007242|GOLDSTAR JEWELLERY PVT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125897|GECKO TRADING (FIORELLI)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125896|GARMIN EUROPE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK007247|GUARDIAN BRANDS||||||375 Ghent Rd||Akron|OH|44333|US||
UK007243|GECKO JEWELLERY LTD(CONS)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125902|GARMIN EUROPE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK007248|GENTLE GROUP LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK007245|GOSIL EXPORTS PVT.LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125903|GARMIN EUROPE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK007246|GOODMAN BROS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK008403|HK DESIGNS LLP(INDIA)TDS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125907|GOSIL EXPORTS PVT.LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK008410|HK DESIGNS LLP(INDIA)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125909|GENTLE GROUP LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125910|HK DESIGNS LLP(INDIA)TDS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125911|HK DESIGNS LLP(INDIA)TDS||||||375 Ghent Rd||Akron|OH|44333|US||
UK007249|GOODMAN BROS INVERNESS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125913|HK DESIGNS LLP(INDIA)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125914|HK DESIGNS LLP(INDIA)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125915|HK DESIGNS LLP(INDIA)TDS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125917|HK DESIGNS LLP(INDIA)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125916|HK DESIGNS LLP(INDIA)TDS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125918|HK DESIGNS LLP(INDIA)||||||375 Ghent Rd||Akron|OH|44333|US||
UK009958|INTERJEWEL DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
UK009959|IBB DUBLIN||||||375 Ghent Rd||Akron|OH|44333|US||
UK010278|JTS INC||||||375 Ghent Rd||Akron|OH|44333|US||
UK010276|GEORG JENSEN||||||375 Ghent Rd||Akron|OH|44333|US||
UK010279|JAYGEMS INC DBA JEWELMARK||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125927|JTS INC||||||375 Ghent Rd||Akron|OH|44333|US||
UK010280|JEWELEX INDIA PVT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK010277|SARAH JORDAN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125930|JAYGEMS INC DBA JEWELMARK||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125928|JAYGEMS INC DBA JEWELMARK||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125935|JEWELEX INDIA PVT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125933|JEWELEX INDIA PVT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125934|JTS INC||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125936|JAYGEMS INC DBA JEWELMARK||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125937|JEWELEX INDIA PVT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK011312|KBS CREATIONS (EMMY)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125941|KBS CREATIONS (EMMY)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125940|KBS CREATIONS (EMMY)||||||375 Ghent Rd||Akron|OH|44333|US||
UK011314|KPS JEWELS LLC||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125943|KPS JEWELS LLC||||||375 Ghent Rd||Akron|OH|44333|US||
UK012331|LINKS OF LONDON||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125947|LINKS OF LONDON||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125945|LINKS OF LONDON||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125946|LINKS OF LONDON||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125948|LINKS OF LONDON||||||375 Ghent Rd||Akron|OH|44333|US||
UK012334|LEVIAN CORP.(CONSIGNMENT)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125952|LEVIAN CORP.(CONSIGNMENT)||||||375 Ghent Rd||Akron|OH|44333|US||
UK012332|LEORO LTD - BRUMANI||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125953|LEVIAN CORP.(CONSIGNMENT)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125951|LEVIAN CORP.(CONSIGNMENT)||||||375 Ghent Rd||Akron|OH|44333|US||
UK012339|LILY CHARMED LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012341|LUCY QUARTERMAINE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125955|LILY CHARMED LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125957|LEVIAN CORP.(CONSIGNMENT)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125959|LUCY QUARTERMAINE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125958|LUCY QUARTERMAINE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013360|MGD JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK013370|MIORO||||||375 Ghent Rd||Akron|OH|44333|US||
UK013363|MANEEK JEWELLERY UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013359|DARREN MCCORMICK JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013361|LUCET MUNDI||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125966|MGD JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK013365|MANAGEBEST LTD T/A CARAT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125968|DARREN MCCORMICK JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125970|MANEEK JEWELLERY UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125969|LUCET MUNDI||||||375 Ghent Rd||Akron|OH|44333|US||
UK013366|MAXIIM LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125972|MGD JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK013369|MEY DESIGNS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013362|MONTRES AMBRE||||||375 Ghent Rd||Akron|OH|44333|US||
UK013367|MONRO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125976|LUCET MUNDI||||||375 Ghent Rd||Akron|OH|44333|US||
UK016407|PREOWNED WATCHES||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125978|MANEEK JEWELLERY UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125980|MEY DESIGNS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125979|MANEEK JEWELLERY UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125981|MONRO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK016411|PYRAMID INTERNATIONAL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125982|PREOWNED WATCHES||||||375 Ghent Rd||Akron|OH|44333|US||
UK013364|MISSOMA LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125985|PREOWNED WATCHES||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125986|MIORO||||||375 Ghent Rd||Akron|OH|44333|US||
UK018412|ROYAL BANK OF SCOT. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK018424|THE RICHLINE GROUP||||||375 Ghent Rd||Akron|OH|44333|US||
UK018427|RLG EUROPE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125992|PREOWNED WATCHES||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125993|THE RICHLINE GROUP||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125994|PREOWNED WATCHES||||||375 Ghent Rd||Akron|OH|44333|US||
UK018429|RICHVAN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609125995|RLG EUROPE||||||375 Ghent Rd||Akron|OH|44333|US||
UK016408|PORTMEIRION GROUP||||||375 Ghent Rd||Akron|OH|44333|US||
UK018426|RICHLINE INTERNATIONAL||||||375 Ghent Rd||Akron|OH|44333|US||
UK018433|RICHEMONT (UK) LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127002|ROYAL BANK OF SCOT. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127003|RLG EUROPE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127005|ROYAL BANK OF SCOT. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK018434|RHONA SUTTON DESIGNS GMBH||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127007|RICHEMONT (UK) LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127008|RICHLINE INTERNATIONAL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127009|THE RICHLINE GROUP||||||375 Ghent Rd||Akron|OH|44333|US||
UK018436|RHONA SUTTON BODIFINE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127012|RICHLINE INTERNATIONAL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127011|RLG EUROPE||||||375 Ghent Rd||Akron|OH|44333|US||
UK018440|REMONTOIRE 68 LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127014|RLG EUROPE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127015|RICHVAN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127016|RICHEMONT (UK) LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127017|RICHEMONT (UK) LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127019|RHONA SUTTON DESIGNS GMBH||||||375 Ghent Rd||Akron|OH|44333|US||
UK018439|RACHEL GALLEY JEW DESIGN||||||375 Ghent Rd||Akron|OH|44333|US||
UK019556|SDC DESIGN LLC/VERA WANG||||||375 Ghent Rd||Akron|OH|44333|US||
UK019553|SOWIND SA||||||375 Ghent Rd||Akron|OH|44333|US||
UK019561|SEQUEL UK CONSIGNMENT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127025|SDC DESIGN LLC/VERA WANG||||||375 Ghent Rd||Akron|OH|44333|US||
UK019560|SAPHENA - CON.JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK019555|STERLING USA||||||375 Ghent Rd||Akron|OH|44333|US||
UK019562|SWAROVSKI INTER DISTRB AG||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127034|SDC DESIGN LLC/VERA WANG||||||375 Ghent Rd||Akron|OH|44333|US||
UK019565|SIF JAKOBS JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127032|SEQUEL UK CONSIGNMENT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127035|SDC DESIGN LLC/VERA WANG||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127036|SEQUEL UK CONSIGNMENT||||||375 Ghent Rd||Akron|OH|44333|US||
UK019564|SAPHENA - CJUK||||||375 Ghent Rd||Akron|OH|44333|US||
UK019557|SOURCE WATCHES LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019566|SHY CREATION||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127040|SWAROVSKI INTER DISTRB AG||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127041|SAPHENA - CON.JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK019563|STONE MARKETING CONSIGN||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127042|SEQUEL UK CONSIGNMENT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127044|SEQUEL UK CONSIGNMENT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127046|STONE MARKETING CONSIGN||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127045|SWAROVSKI INTER DISTRB AG||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127048|STONE MARKETING CONSIGN||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127047|SHY CREATION||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127049|SAPHENA - CJUK||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127050|SIF JAKOBS JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK020499|TRESOR PARIS PLC||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127051|SHY CREATION||||||375 Ghent Rd||Akron|OH|44333|US||
UK019567|SASMAT RETAIL SL||||||375 Ghent Rd||Akron|OH|44333|US||
UK020500|TWC SAS||||||375 Ghent Rd||Akron|OH|44333|US||
UK020496|EXELCO (ASIA) LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127056|EXELCO (ASIA) LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
UK020498|TRAUMLICHT GMBH||||||375 Ghent Rd||Akron|OH|44333|US||
UK020501|TLKE LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127060|TRESOR PARIS PLC||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127061|TRESOR PARIS PLC||||||375 Ghent Rd||Akron|OH|44333|US||
UK020502|THOMAS SABO UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127063|TRESOR PARIS PLC||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127062|TWC SAS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127065|TWC SAS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127068|TWC SAS||||||375 Ghent Rd||Akron|OH|44333|US||
UK020504|THE CARAT SHOP||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127067|TLKE LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
UK020507|TMB ART METAL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127070|TLKE LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127071|TLKE LIMITED||||||375 Ghent Rd||Akron|OH|44333|US||
UK020506|THE DESIGN HOUSE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127073|THOMAS SABO UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127074|THOMAS SABO UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127075|THE DESIGN HOUSE||||||375 Ghent Rd||Akron|OH|44333|US||
UK020505|TW STEEL EUROPE BV||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127076|THE CARAT SHOP||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127078|TW STEEL EUROPE BV||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710609127079|TMB ART METAL||||||375 Ghent Rd||Akron|OH|44333|US||
