VendorOutageDates.aadSignetVendor,AAD Vendor Outage,Time created,Type,Time modified,Owner,PK,Is blocked for processing
SignetVendor[8796879488982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095298720,FALSE
SignetVendor[8796879488982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095265952,FALSE
SignetVendor[8796781184982],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095233184,FALSE
SignetVendor[8796781184982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095200416,FALSE
SignetVendor[8796781184982],Sat Dec 25 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095167648,FALSE
SignetVendor[8796781184982],Thu Nov 25 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095134880,FALSE
SignetVendor[8796715747286],Mon Jan 16 00:00:00 CST 2023,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095102112,FALSE
SignetVendor[8796715747286],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095069344,FALSE
SignetVendor[8796715747286],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095036576,FALSE
SignetVendor[8796715747286],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095003808,FALSE
SignetVendor[8796715747286],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094971040,FALSE
SignetVendor[8796715747286],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094938272,FALSE
SignetVendor[8796715747286],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094905504,FALSE
SignetVendor[8796715747286],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094872736,FALSE
SignetVendor[8796715747286],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094839968,FALSE
SignetVendor[8796715747286],Mon Jan 10 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094807200,FALSE
SignetVendor[8796715747286],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094774432,FALSE
SignetVendor[8796715747286],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094741664,FALSE
SignetVendor[8796715747286],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094708896,FALSE
SignetVendor[8796715747286],Fri Dec 31 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094676128,FALSE
SignetVendor[8796715747286],Fri Dec 24 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094643360,FALSE
SignetVendor[8796715747286],Thu Nov 25 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094610592,FALSE
SignetVendor[8796715681750],Mon Jan 16 00:00:00 CST 2023,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094577824,FALSE
SignetVendor[8796715681750],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094545056,FALSE
SignetVendor[8796715681750],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094512288,FALSE
SignetVendor[8796715681750],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094479520,FALSE
SignetVendor[8796715681750],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094446752,FALSE
SignetVendor[8796715681750],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094413984,FALSE
SignetVendor[8796715681750],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094381216,FALSE
SignetVendor[8796715681750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094348448,FALSE
SignetVendor[8796715681750],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094315680,FALSE
SignetVendor[8796715681750],Mon Jan 10 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094282912,FALSE
SignetVendor[8796715681750],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094250144,FALSE
SignetVendor[8796715681750],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094217376,FALSE
SignetVendor[8796715681750],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094184608,FALSE
SignetVendor[8796715681750],Fri Dec 31 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094151840,FALSE
SignetVendor[8796715681750],Fri Dec 24 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094119072,FALSE
SignetVendor[8796715681750],Thu Nov 25 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094086304,FALSE
SignetVendor[8796420769750],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094053536,FALSE
SignetVendor[8796420769750],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867094020768,FALSE
SignetVendor[8796420769750],Fri Dec 23 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093988000,FALSE
SignetVendor[8796420769750],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093955232,FALSE
SignetVendor[8796420769750],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093922464,FALSE
SignetVendor[8796420769750],Fri Jul 01 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093889696,FALSE
SignetVendor[8796420769750],Mon May 23 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093856928,FALSE
SignetVendor[8796420769750],Fri Apr 15 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093824160,FALSE
SignetVendor[8796420769750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093791392,FALSE
SignetVendor[8796420769750],Mon Feb 21 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093758624,FALSE
SignetVendor[8796420769750],Fri Jan 21 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093725856,FALSE
SignetVendor[8796420769750],Thu Jan 20 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093693088,FALSE
SignetVendor[8796420769750],Wed Jan 19 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093660320,FALSE
SignetVendor[8796420769750],Tue Jan 18 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093627552,FALSE
SignetVendor[8796420769750],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093594784,FALSE
SignetVendor[8796420769750],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093562016,FALSE
SignetVendor[8796420769750],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093529248,FALSE
SignetVendor[8796420769750],Tue Jan 04 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093496480,FALSE
SignetVendor[8796420769750],Mon Jan 03 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093463712,FALSE
SignetVendor[8796420769750],Tue Dec 28 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093430944,FALSE
SignetVendor[8796420769750],Mon Dec 27 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093398176,FALSE
SignetVendor[8796420736982],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093365408,FALSE
SignetVendor[8796420736982],Fri Dec 30 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093332640,FALSE
SignetVendor[8796420736982],Sun Dec 25 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093299872,FALSE
SignetVendor[8796420736982],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093267104,FALSE
SignetVendor[8796420736982],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093234336,FALSE
SignetVendor[8796420736982],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093201568,FALSE
SignetVendor[8796420736982],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093168800,FALSE
SignetVendor[8796420736982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093136032,FALSE
SignetVendor[8796420736982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093103264,FALSE
SignetVendor[8796420736982],Mon Jan 03 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093070496,FALSE
SignetVendor[8796420736982],Fri Dec 31 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093037728,FALSE
SignetVendor[8796420736982],Fri Dec 24 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867093004960,FALSE
SignetVendor[8796420736982],Thu Nov 25 00:00:00 CST 2021,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092972192,FALSE
SignetVendor[8797469312982],Wed Oct 26 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092939424,FALSE
SignetVendor[8797469312982],Mon Oct 24 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092906656,FALSE
SignetVendor[8797469312982],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092873888,FALSE
SignetVendor[8796265220054],Mon Jan 16 00:00:00 CST 2023,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092841120,FALSE
SignetVendor[8796265220054],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092808352,FALSE
SignetVendor[8796265220054],Fri Dec 30 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092775584,FALSE
SignetVendor[8796265220054],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092742816,FALSE
SignetVendor[8796265220054],Fri Dec 23 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092710048,FALSE
SignetVendor[8796265220054],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092677280,FALSE
SignetVendor[8796265220054],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092644512,FALSE
SignetVendor[8796265220054],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092611744,FALSE
SignetVendor[8796265220054],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092578976,FALSE
SignetVendor[8796265220054],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092546208,FALSE
SignetVendor[8796265220054],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092513440,FALSE
SignetVendor[8796265220054],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867092480672,FALSE
SignetVendor[8796260927446],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092447904,FALSE
SignetVendor[8796260927446],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092415136,FALSE
SignetVendor[8796260927446],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092382368,FALSE
SignetVendor[8796228421590],Tue Oct 18 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092349600,FALSE
SignetVendor[8796228421590],Mon Oct 17 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092316832,FALSE
SignetVendor[8796228421590],Tue Oct 11 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092284064,FALSE
SignetVendor[8796228421590],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092251296,FALSE
SignetVendor[8796228421590],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092218528,FALSE
SignetVendor[8796227635158],Tue Oct 18 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092185760,FALSE
SignetVendor[8796227635158],Mon Oct 17 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092152992,FALSE
SignetVendor[8796227635158],Tue Oct 11 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092120224,FALSE
SignetVendor[8796227635158],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092087456,FALSE
SignetVendor[8796227635158],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092054688,FALSE
SignetVendor[8796227438550],Thu Oct 13 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867092021920,FALSE
SignetVendor[8796227438550],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091989152,FALSE
SignetVendor[8796227438550],Tue Oct 04 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091956384,FALSE
SignetVendor[8796227340246],Fri Oct 07 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091923616,FALSE
SignetVendor[8796227340246],Thu Oct 06 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091890848,FALSE
SignetVendor[8796227340246],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091858080,FALSE
SignetVendor[8796227340246],Tue Oct 04 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091825312,FALSE
SignetVendor[8796227340246],Mon Oct 03 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091792544,FALSE
SignetVendor[8796227209174],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091759776,FALSE
SignetVendor[8796226979798],Mon Oct 24 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091727008,FALSE
SignetVendor[8796226488278],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091694240,FALSE
SignetVendor[8796226291670],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091661472,FALSE
SignetVendor[8796225963990],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091628704,FALSE
SignetVendor[8796225865686],Fri Sep 30 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091595936,FALSE
SignetVendor[8796225767382],Tue Oct 18 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091563168,FALSE
SignetVendor[8796225767382],Mon Oct 17 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091530400,FALSE
SignetVendor[8796225767382],Tue Oct 11 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091497632,FALSE
SignetVendor[8796225767382],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091464864,FALSE
SignetVendor[8796225767382],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091432096,FALSE
SignetVendor[8796225144790],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091399328,FALSE
SignetVendor[8796224718806],Tue Oct 18 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091366560,FALSE
SignetVendor[8796224718806],Mon Oct 17 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091333792,FALSE
SignetVendor[8796224718806],Tue Oct 11 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091301024,FALSE
SignetVendor[8796224718806],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091268256,FALSE
SignetVendor[8796224718806],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091235488,FALSE
SignetVendor[8796224686038],Tue Oct 18 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091202720,FALSE
SignetVendor[8796224686038],Mon Oct 17 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091169952,FALSE
SignetVendor[8796224686038],Tue Oct 11 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091137184,FALSE
SignetVendor[8796224686038],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091104416,FALSE
SignetVendor[8796224686038],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091071648,FALSE
SignetVendor[8796945090518],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091038880,FALSE
SignetVendor[8796945090518],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867091006112,FALSE
SignetVendor[8796945090518],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867090973344,FALSE
SignetVendor[8796945057750],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867090940576,FALSE
SignetVendor[8796945057750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867090907808,FALSE
SignetVendor[8796945057750],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867090875040,FALSE
SignetVendor[8796945024982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:28 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:28 CDT 2023,Null,8867090842272,FALSE
